trial threads xsize ysize total init sim edge_comm file_io err_total err_init err_sim err_edge_comm err_file_io
2 1 1000 500 2.145e+01 1.127e-02 1.061e+01 5.785e-03 1.083e+01
3 1 1000 500 2.219e+01 1.222e-02 1.120e+01 5.714e-03 1.097e+01
4 1 1000 500 2.213e+01 1.208e-02 1.118e+01 5.953e-03 1.093e+01
5 1 1000 500 2.214e+01 1.237e-02 1.120e+01 5.926e-03 1.093e+01
6 1 1000 500 2.214e+01 1.224e-02 1.118e+01 6.023e-03 1.094e+01
7 1 1000 500 2.225e+01 1.213e-02 1.122e+01 5.757e-03 1.101e+01
8 1 1000 500 2.204e+01 1.221e-02 1.115e+01 5.638e-03 1.087e+01
9 1 1000 500 2.164e+01 1.214e-02 1.091e+01 5.399e-03 1.071e+01
10 1 1000 500 2.166e+01 1.212e-02 1.092e+01 5.664e-03 1.072e+01
AVG 1 1000 500 2.178900e+01 1.201900e-02 1.098000e+01 5.669600e-03 1.079100e+01 1.822441e-01 1.105301e-04 1.010483e-01 1.030220e-04 8.865044e-02


1 2 1000 500 1.715e+01 1.239e-02 5.666e+00 1.146e+01 1.145e+01
2 2 1000 500 1.717e+01 1.229e-02 5.667e+00 1.147e+01 1.147e+01
3 2 1000 500 1.726e+01 1.291e-02 5.683e+00 1.156e+01 1.153e+01
4 2 1000 500 1.721e+01 1.268e-02 5.678e+00 1.151e+01 1.149e+01
5 2 1000 500 1.730e+01 1.230e-02 5.719e+00 1.159e+01 1.153e+01
6 2 1000 500 1.724e+01 1.219e-02 5.713e+00 1.151e+01 1.147e+01
7 2 1000 500 1.739e+01 1.243e-02 5.791e+00 1.158e+01 1.153e+01
8 2 1000 500 1.790e+01 1.233e-02 5.675e+00 1.221e+01 1.218e+01
9 2 1000 500 1.720e+01 1.223e-02 5.693e+00 1.151e+01 1.147e+01
10 2 1000 500 1.733e+01 1.226e-02 5.672e+00 1.162e+01 1.161e+01
AVG 2 1000 500 1.731500e+01 1.240100e-02 5.695700e+00 1.160200e+01 1.157300e+01 6.553243e-02 6.775618e-05 3.378615e-02 6.598182e-02 6.551412e-02


1 4 1000 500 1.431e+01 6.024e-02 2.834e+00 1.144e+01 1.135e+01
2 4 1000 500 1.431e+01 6.037e-02 2.834e+00 1.144e+01 1.133e+01
3 4 1000 500 1.426e+01 6.017e-02 2.848e+00 1.138e+01 1.128e+01
4 4 1000 500 1.432e+01 6.085e-02 2.841e+00 1.145e+01 1.133e+01
5 4 1000 500 1.434e+01 6.028e-02 2.832e+00 1.146e+01 1.136e+01
6 4 1000 500 1.430e+01 6.026e-02 2.841e+00 1.143e+01 1.132e+01
7 4 1000 500 1.430e+01 6.027e-02 2.837e+00 1.142e+01 1.131e+01
8 4 1000 500 1.434e+01 6.004e-02 2.874e+00 1.147e+01 1.133e+01
9 4 1000 500 1.430e+01 6.025e-02 2.832e+00 1.143e+01 1.133e+01
10 4 1000 500 1.430e+01 6.109e-02 2.833e+00 1.152e+01 1.133e+01
AVG 4 1000 500 1.430800e+01 6.038200e-02 2.840600e+00 1.144400e+01 1.132700e+01 6.899275e-03 9.786521e-05 1.877833e-02 1.088118e-02 6.488451e-03


1 8 1000 500 1.306e+01 9.006e-02 1.456e+00 1.162e+01 1.143e+01
2 8 1000 500 1.320e+01 8.027e-02 1.460e+00 1.172e+01 1.153e+01
3 8 1000 500 1.302e+01 8.020e-02 1.457e+00 1.159e+01 1.145e+01
4 8 1000 500 1.353e+01 9.025e-02 1.500e+00 1.209e+01 1.183e+01
5 8 1000 500 1.303e+01 8.027e-02 1.444e+00 1.158e+01 1.145e+01
6 8 1000 500 1.306e+01 8.031e-02 1.466e+00 1.160e+01 1.143e+01
7 8 1000 500 1.306e+01 8.026e-02 1.447e+00 1.157e+01 1.143e+01
8 8 1000 500 1.302e+01 8.027e-02 1.446e+00 1.155e+01 1.142e+01
9 8 1000 500 1.295e+01 8.014e-02 1.444e+00 1.151e+01 1.138e+01
10 8 1000 500 1.318e+01 9.029e-02 1.511e+00 1.163e+01 1.142e+01
AVG 8 1000 500 1.311100e+01 8.323200e-02 1.463100e+00 1.164600e+01 1.147700e+01 4.950657e-02 1.442685e-03 1.543413e-02 4.966286e-02 3.891144e-02


1 16 1000 500 1.143e+01 1.043e-02 6.385e-01 1.099e+01 1.077e+01
2 16 1000 500 1.154e+01 1.050e-02 7.734e-01 1.108e+01 1.075e+01
3 16 1000 500 1.146e+01 1.047e-02 6.464e-01 1.101e+01 1.079e+01
4 16 1000 500 1.143e+01 1.049e-02 6.385e-01 1.098e+01 1.077e+01
5 16 1000 500 1.144e+01 1.039e-02 6.464e-01 1.099e+01 1.077e+01
6 16 1000 500 1.143e+01 1.043e-02 6.379e-01 1.099e+01 1.078e+01
7 16 1000 500 1.145e+01 1.038e-02 7.133e-01 1.100e+01 1.079e+01
8 16 1000 500 1.142e+01 1.033e-02 6.385e-01 1.098e+01 1.077e+01
9 16 1000 500 1.145e+01 1.041e-02 6.385e-01 1.101e+01 1.079e+01
10 16 1000 500 1.145e+01 1.040e-02 6.376e-01 1.101e+01 1.079e+01
AVG 16 1000 500 1.145000e+01 1.042300e-02 6.609000e-01 1.100400e+01 1.077700e+01 1.019804e-02 1.581455e-05 1.852986e-02 8.740709e-03 4.012481e-03


1 32 1000 500 1.270e+01 6.563e-01 3.657e-01 1.226e+01 1.138e+01
2 32 1000 500 1.265e+01 6.262e-01 4.333e-01 1.223e+01 1.138e+01
3 32 1000 500 1.273e+01 6.280e-01 4.313e-01 1.231e+01 1.149e+01
4 32 1000 500 1.271e+01 6.369e-01 3.700e-01 1.228e+01 1.151e+01
5 32 1000 500 1.270e+01 6.282e-01 3.668e-01 1.227e+01 1.154e+01
6 32 1000 500 1.268e+01 6.187e-01 3.661e-01 1.226e+01 1.147e+01
7 32 1000 500 1.270e+01 6.563e-01 3.673e-01 1.227e+01 1.140e+01
8 32 1000 500 1.265e+01 5.977e-01 3.689e-01 1.222e+01 1.147e+01
9 32 1000 500 1.273e+01 6.173e-01 3.709e-01 1.231e+01 1.149e+01
10 32 1000 500 1.267e+01 6.174e-01 3.663e-01 1.225e+01 1.155e+01
AVG 32 1000 500 1.269200e+01 6.283000e-01 3.806600e-01 1.226600e+01 1.146800e+01 8.694826e-03 5.398889e-03 1.588239e-02 8.854377e-03 1.864403e-02


1 1 1000 8000 3.400e+02 1.920e-01 1.739e+02 8.372e-02 1.658e+02
2 1 1000 8000 3.398e+02 1.913e-01 1.737e+02 8.257e-02 1.658e+02
3 1 1000 8000 3.405e+02 1.911e-01 1.742e+02 8.488e-02 1.661e+02
4 1 1000 8000 3.399e+02 1.920e-01 1.738e+02 9.218e-02 1.658e+02
5 1 1000 8000 3.401e+02 1.928e-01 1.740e+02 9.470e-02 1.659e+02
6 1 1000 8000 3.398e+02 1.908e-01 1.738e+02 9.299e-02 1.658e+02
7 1 1000 8000 3.399e+02 1.914e-01 1.738e+02 9.411e-02 1.659e+02
8 1 1000 8000 3.400e+02 1.915e-01 1.737e+02 9.257e-02 1.659e+02
9 1 1000 8000 3.398e+02 1.906e-01 1.737e+02 8.097e-02 1.658e+02
10 1 1000 8000 3.396e+02 1.916e-01 1.736e+02 8.068e-02 1.657e+02
AVG 1 1000 8000 3.399400e+02 1.915100e-01 1.738200e+02 8.793700e-02 1.658500e+02 7.238784e-02 1.925876e-04 5.402614e-02 1.749231e-03 3.240370e-02


1 2 1000 8000 2.520e+02 1.915e-01 8.684e+01 1.648e+02 1.649e+02
2 2 1000 8000 2.521e+02 1.910e-01 8.682e+01 1.649e+02 1.650e+02
3 2 1000 8000 2.503e+02 1.904e-01 8.614e+01 1.638e+02 1.639e+02
4 2 1000 8000 2.483e+02 1.870e-01 8.559e+01 1.624e+02 1.625e+02
5 2 1000 8000 2.534e+02 1.922e-01 8.724e+01 1.657e+02 1.659e+02
6 2 1000 8000 2.532e+02 1.925e-01 8.710e+01 1.659e+02 1.658e+02
7 2 1000 8000 2.534e+02 1.918e-01 8.724e+01 1.657e+02 1.659e+02
8 2 1000 8000 2.533e+02 1.917e-01 8.728e+01 1.656e+02 1.658e+02
9 2 1000 8000 2.532e+02 1.913e-01 8.691e+01 1.658e+02 1.659e+02
10 2 1000 8000 2.530e+02 1.922e-01 8.702e+01 1.655e+02 1.656e+02
AVG 2 1000 8000 2.522200e+02 1.911600e-01 8.681800e+01 1.650100e+02 1.651200e+02 5.059249e-01 4.764871e-04 1.649420e-01 3.359911e-01 3.375796e-01


1 4 1000 8000 1.949e+02 1.559e-01 3.797e+01 1.568e+02 1.567e+02
2 4 1000 8000 1.948e+02 1.578e-01 3.790e+01 1.568e+02 1.567e+02
3 4 1000 8000 1.951e+02 1.563e-01 3.801e+01 1.569e+02 1.568e+02
4 4 1000 8000 1.959e+02 1.593e-01 3.823e+01 1.575e+02 1.574e+02
5 4 1000 8000 1.960e+02 1.590e-01 3.823e+01 1.576e+02 1.575e+02
6 4 1000 8000 1.960e+02 1.579e-01 3.827e+01 1.575e+02 1.574e+02
7 4 1000 8000 1.997e+02 1.574e-01 4.257e+01 1.612e+02 1.582e+02
8 4 1000 8000 1.959e+02 1.567e-01 3.826e+01 1.575e+02 1.574e+02
9 4 1000 8000 1.988e+02 1.566e-01 4.120e+01 1.600e+02 1.577e+02
10 4 1000 8000 1.960e+02 1.573e-01 3.829e+01 1.576e+02 1.575e+02
AVG 4 1000 8000 1.963100e+02 1.574200e-01 3.889300e+01 1.579400e+02 1.573300e+02 4.903978e-01 3.343052e-04 4.863821e-01 4.400455e-01 1.428636e-01


1 8 1000 8000 1.774e+02 1.569e-01 1.917e+01 1.583e+02 1.581e+02
2 8 1000 8000 1.774e+02 1.561e-01 1.918e+01 1.583e+02 1.580e+02
3 8 1000 8000 1.780e+02 1.781e-01 1.922e+01 1.588e+02 1.585e+02
4 8 1000 8000 1.811e+02 1.607e-01 2.353e+01 1.616e+02 1.573e+02
5 8 1000 8000 1.767e+02 1.567e-01 1.915e+01 1.575e+02 1.573e+02
6 8 1000 8000 1.795e+02 1.569e-01 2.350e+01 1.604e+02 1.588e+02
7 8 1000 8000 1.763e+02 1.565e-01 1.900e+01 1.573e+02 1.570e+02
8 8 1000 8000 1.763e+02 1.561e-01 1.896e+01 1.574e+02 1.571e+02
9 8 1000 8000 1.774e+02 1.561e-01 2.026e+01 1.583e+02 1.569e+02
10 8 1000 8000 1.769e+02 1.562e-01 1.978e+01 1.578e+02 1.570e+02
AVG 8 1000 8000 1.777000e+02 1.590300e-01 2.017500e+01 1.585700e+02 1.576000e+02 4.551923e-01 2.052123e-03 5.457182e-01 4.185809e-01 2.073644e-01


1 16 1000 8000 1.748e+02 1.919e-01 1.123e+01 1.637e+02 1.636e+02
2 16 1000 8000 1.752e+02 1.922e-01 1.132e+01 1.642e+02 1.640e+02
3 16 1000 8000 1.748e+02 1.922e-01 1.108e+01 1.637e+02 1.636e+02
4 16 1000 8000 1.757e+02 1.925e-01 1.314e+01 1.651e+02 1.645e+02
5 16 1000 8000 1.747e+02 1.922e-01 1.107e+01 1.636e+02 1.635e+02
6 16 1000 8000 1.751e+02 1.922e-01 1.107e+01 1.641e+02 1.639e+02
7 16 1000 8000 1.749e+02 1.928e-01 1.107e+01 1.642e+02 1.637e+02
8 16 1000 8000 1.749e+02 1.928e-01 1.108e+01 1.638e+02 1.637e+02
9 16 1000 8000 1.748e+02 1.919e-01 1.108e+01 1.638e+02 1.637e+02
10 16 1000 8000 1.749e+02 1.929e-01 1.160e+01 1.639e+02 1.638e+02
AVG 16 1000 8000 1.749800e+02 1.923600e-01 1.137400e+01 1.640100e+02 1.638000e+02 8.809086e-02 1.106345e-04 2.067791e-01 1.314914e-01 8.602325e-02


1 32 1000 8000 1.705e+02 9.008e-01 5.640e+00 1.648e+02 1.638e+02
2 32 1000 8000 1.706e+02 8.210e-01 6.078e+00 1.648e+02 1.640e+02
3 32 1000 8000 1.707e+02 8.498e-01 5.759e+00 1.649e+02 1.639e+02
4 32 1000 8000 1.708e+02 7.898e-01 6.506e+00 1.650e+02 1.635e+02
5 32 1000 8000 1.709e+02 8.310e-01 5.564e+00 1.650e+02 1.639e+02
6 32 1000 8000 1.704e+02 8.601e-01 5.527e+00 1.646e+02 1.637e+02
7 32 1000 8000 1.707e+02 7.798e-01 5.663e+00 1.649e+02 1.639e+02
8 32 1000 8000 1.704e+02 8.001e-01 5.866e+00 1.646e+02 1.637e+02
9 32 1000 8000 1.706e+02 8.317e-01 5.547e+00 1.648e+02 1.639e+02
10 32 1000 8000 1.704e+02 8.199e-01 5.545e+00 1.646e+02 1.637e+02
AVG 32 1000 8000 1.706000e+02 8.284000e-01 5.769500e+00 1.648000e+02 1.638000e+02 5.291503e-02 1.072478e-02 1.040606e-01 4.690416e-02 4.472136e-02


1 64 1000 8000 1.689e+02 1.180e+00 3.208e+00 1.660e+02 1.644e+02
2 64 1000 8000 1.690e+02 1.241e+00 3.205e+00 1.659e+02 1.644e+02
3 64 1000 8000 1.693e+02 1.231e+00 3.213e+00 1.663e+02 1.648e+02
4 64 1000 8000 1.696e+02 1.291e+00 3.244e+00 1.666e+02 1.649e+02
5 64 1000 8000 1.695e+02 1.213e+00 3.207e+00 1.665e+02 1.651e+02
6 64 1000 8000 1.693e+02 1.233e+00 3.247e+00 1.662e+02 1.644e+02
7 64 1000 8000 1.695e+02 1.322e+00 3.340e+00 1.665e+02 1.648e+02
8 64 1000 8000 1.708e+02 1.251e+00 3.349e+00 1.678e+02 1.659e+02
9 64 1000 8000 1.696e+02 1.290e+00 3.276e+00 1.666e+02 1.650e+02
10 64 1000 8000 1.695e+02 1.241e+00 3.205e+00 1.665e+02 1.649e+02
AVG 64 1000 8000 1.695000e+02 1.249300e+00 3.249400e+00 1.664900e+02 1.648600e+02 1.549193e-01 1.246680e-02 3.629201e-02 1.564928e-01 1.343131e-01


